recipient,recipientLabel,recipientType,prize,prizeLabel,awardDate,awardYear,countryLabel
http://www.wikidata.org/entity/Q273223,Джон Кэрью Экклс,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1963-01-01T00:00:00Z,1963,Австралия
http://www.wikidata.org/entity/Q104607,Эндрю Филдинг Хаксли,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1963-01-01T00:00:00Z,1963,Великобритания
http://www.wikidata.org/entity/Q234145,Джулио Натта,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1963-01-01T00:00:00Z,1963,Италия
http://www.wikidata.org/entity/Q234145,Джулио Натта,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1963-01-01T00:00:00Z,1963,Королевство Италия
http://www.wikidata.org/entity/Q76624,Карл Вальдемар Циглер,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1963-01-01T00:00:00Z,1963,Германия
http://www.wikidata.org/entity/Q9364,Жан-Поль Сартр,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1964-01-01T00:00:00Z,1964,Франция
http://www.wikidata.org/entity/Q83552,Александр Михайлович Прохоров,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1964-01-01T00:00:00Z,1964,Россия
http://www.wikidata.org/entity/Q83552,Александр Михайлович Прохоров,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1964-01-01T00:00:00Z,1964,СССР
http://www.wikidata.org/entity/Q83557,Николай Геннадиевич Басов,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1964-01-01T00:00:00Z,1964,Россия
http://www.wikidata.org/entity/Q83557,Николай Геннадиевич Басов,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1964-01-01T00:00:00Z,1964,СССР
http://www.wikidata.org/entity/Q83557,Николай Геннадиевич Басов,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1964-01-01T00:00:00Z,1964,РСФСР
http://www.wikidata.org/entity/Q184566,Чарлз Хард Таунс,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1964-01-01T00:00:00Z,1964,США
http://www.wikidata.org/entity/Q35698,Конрад Эмиль Блох,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1964-01-01T00:00:00Z,1964,США
http://www.wikidata.org/entity/Q35698,Конрад Эмиль Блох,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1964-01-01T00:00:00Z,1964,Германия
http://www.wikidata.org/entity/Q44597,Феодор Феликс Конрад Линен,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1964-01-01T00:00:00Z,1964,Германия
http://www.wikidata.org/entity/Q7487,Дороти Ходжкин,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1964-01-01T00:00:00Z,1964,Великобритания
http://www.wikidata.org/entity/Q42398,Михаил Александрович Шолохов,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1965-01-01T00:00:00Z,1965,СССР
http://www.wikidata.org/entity/Q42398,Михаил Александрович Шолохов,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1965-01-01T00:00:00Z,1965,Российская империя
http://www.wikidata.org/entity/Q186465,Джулиан Швингер,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1965-01-01T00:00:00Z,1965,США
http://www.wikidata.org/entity/Q39246,Ричард Филлипс Фейнман,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1965-01-01T00:00:00Z,1965,США
http://www.wikidata.org/entity/Q184563,Синъитиро Томонага,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1965-01-01T00:00:00Z,1965,Япония
http://www.wikidata.org/entity/Q184563,Синъитиро Томонага,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1965-01-01T00:00:00Z,1965,Японская империя
http://www.wikidata.org/entity/Q223309,Андре Львов,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1965-01-01T00:00:00Z,1965,Франция
http://www.wikidata.org/entity/Q231402,Жак Моно,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1965-01-01T00:00:00Z,1965,Франция
http://www.wikidata.org/entity/Q218311,Франсуа Жакоб,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1965-01-01T00:00:00Z,1965,Франция
http://www.wikidata.org/entity/Q232316,Роберт Бёрнс Вудворд,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1965-01-01T00:00:00Z,1965,США
http://www.wikidata.org/entity/Q57074,Нелли Закс,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1966-01-01T00:00:00Z,1966,Швеция
http://www.wikidata.org/entity/Q57074,Нелли Закс,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1966-01-01T00:00:00Z,1966,Германия
http://www.wikidata.org/entity/Q133042,Шмуэль Йосеф Агнон,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1966-01-01T00:00:00Z,1966,Венгрия
http://www.wikidata.org/entity/Q133042,Шмуэль Йосеф Агнон,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1966-01-01T00:00:00Z,1966,Израиль
http://www.wikidata.org/entity/Q133042,Шмуэль Йосеф Агнон,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1966-01-01T00:00:00Z,1966,Веймарская республика
http://www.wikidata.org/entity/Q133042,Шмуэль Йосеф Агнон,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1966-01-01T00:00:00Z,1966,Германская империя
http://www.wikidata.org/entity/Q133042,Шмуэль Йосеф Агнон,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1966-01-01T00:00:00Z,1966,Подмандатная Палестина
http://www.wikidata.org/entity/Q71023,Альфред Кастлер,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1966-01-01T00:00:00Z,1966,Франция
http://www.wikidata.org/entity/Q298707,Фрэнсис Пейтон Роус,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1966-01-01T00:00:00Z,1966,США
http://www.wikidata.org/entity/Q155371,Чарлз Брентон Хаггинс,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1966-01-01T00:00:00Z,1966,Канада
http://www.wikidata.org/entity/Q155371,Чарлз Брентон Хаггинс,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1966-01-01T00:00:00Z,1966,США
http://www.wikidata.org/entity/Q233355,Роберт Сандерсон Малликен,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1966-01-01T00:00:00Z,1966,США
http://www.wikidata.org/entity/Q75603,Мигель Анхель Астуриас,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1967-01-01T00:00:00Z,1967,Гватемала
http://www.wikidata.org/entity/Q155794,Ханс Бете,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1967-01-01T00:00:00Z,1967,США
http://www.wikidata.org/entity/Q155794,Ханс Бете,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1967-01-01T00:00:00Z,1967,Германский рейх
